term,term_difference,en_tf,sm_tf
much,-0.000870028729773,0.000594076813139,0.00146410554291
some,-0.000866493629378,0.00198214650303,0.00284864013241
more,-0.000865272880154,0.00220616592183,0.00307143880198
buy,-0.000833088486416,0.000201333908033,0.00103442239445
example,-0.000804591702113,0.00121651051473,0.00202110221685
economics,-0.000798602422388,0.00120658560377,0.00200518802616
want,-0.000780138674996,0.00015879857535,0.000938937250346
other,-0.000776317442463,0.00259749098251,0.00337380842497
need,-0.000772318271436,0.000484902792586,0.00125722106402
that,-0.000767740292619,0.0101971370885,0.0109648773812
made,-0.000766061948589,0.000745786166376,0.00151184811496
someone,-0.000762317072112,6.52208434473e-05,0.000827537915559
about,-0.000749537383293,0.000857795875774,0.00160733325907
them,-0.000749365717549,0.000778396588099,0.00152776230565
help,-0.000742346443359,0.00029207595109,0.00103442239445
time,-0.000728861002549,0.00154686826524,0.00227572926779
commodity,-0.000711204724968,0.00060967310179,0.00132087782676
born,-0.000691424850974,0.000136113064586,0.000827537915559
different,-0.000688055075881,0.000680565322928,0.00136862039881
idea,-0.000684850626092,0.000381400149724,0.00106625077582
place,-0.000679497150435,0.000402667816066,0.0010821649665
you,-0.000675682326034,0.000215512352261,0.000891194678295
say,-0.00066086807774,0.000198498219187,0.000859366296927
bank,-0.000644400711795,0.00151992922121,0.002164329933
mean,-0.000606722946551,0.000523184592001,0.00112990753855
doe,-0.000586383556855,0.000448038837594,0.00103442239445
resource,-0.000580763038074,0.000740114788684,0.00132087782676
take,-0.00058039427713,0.000438113926635,0.00101850820377
another,-0.000580248040841,0.00050191692566,0.0010821649665
amount,-0.000562477296867,0.000694743767156,0.00125722106402
go,-0.000555458022677,0.000208423130147,0.000763881152824
up,-0.000539302218325,0.000622433701595,0.00116173591992
gainsharing,-0.000536828949982,4.2535332683e-06,0.00054108248325
human,-0.000536759002058,0.000497663392391,0.00103442239445
important,-0.000535169491891,0.000419681949139,0.00095485144103
died,-0.000528811451223,0.00010775617613,0.000636567627353
have,-0.000521963775086,0.00324969941698,0.00377166319207
product,-0.000517964604059,0.00113711122706,0.00165507583112
movie,-0.000515561283641,2.55211996098e-05,0.00054108248325
most,-0.000514569399512,0.0015383611987,0.00205293059821
economist,-0.000512388603747,0.000792575032327,0.00130496363607
worker,-0.000503589064632,0.000928688096913,0.00143227716154
bad,-0.00050091870109,8.79063542116e-05,0.000588825055302
also,-0.000499176546502,0.00269957578095,0.00319875232745
so,-0.000498356395809,0.00074295047753,0.00124130687334
done,-0.000488011864996,0.000164469953041,0.000652481818037
wind,-0.000481068879172,0.00010775617613,0.000588825055302
all,-0.000464944844715,0.0015879857535,0.00205293059821
market,-0.000454632083798,0.00207572423493,0.00253035631873
kind,-0.000449094261515,0.000171559175155,0.000620653436669
life,-0.000446798999357,0.000555795013725,0.00100259401308
often,-0.000437268278796,0.00101092307343,0.00144819135223
give,-0.000436969465777,0.000215512352261,0.000652481818037
american,-0.000429346157416,0.000764218143872,0.00119356430129
sometimes,-0.000428487828695,0.000367221705497,0.000795709534192
sell,-0.000423255159871,0.000181484086114,0.000604739245986
mao,-0.000417342168512,0.000601166035253,0.00101850820377
natural,-0.000414309384467,0.000381400149724,0.000795709534192
word,-0.000409076715644,0.000195662530342,0.000604739245986
where,-0.00040795768424,0.000992491095937,0.00140044878018
house,-0.000405776888476,0.000246704929561,0.000652481818037
started,-0.000396780254161,0.000160216419773,0.000556996673934
from,-0.000392094284775,0.00482776025952,0.0052198545443
became,-0.000388495712279,0.000534527347383,0.000923023059662
then,-0.000380331977231,0.00070183298927,0.0010821649665
back,-0.000378202040376,0.000242451396293,0.000620653436669
today,-0.00037756623631,0.000211258818992,0.000588825055302
use,-0.000377426340461,0.00119807853724,0.0015755048777
employee,-0.00036879212665,0.000490574170277,0.000859366296927
just,-0.000362923653759,0.000273643973594,0.000636567627353
problem,-0.000361531238791,0.000418264104716,0.000779795343508
given,-0.000360113394369,0.000419681949139,0.000779795343508
plan,-0.000354098685189,0.00026655475148,0.000620653436669
look,-0.000352801647601,6.0967310179e-05,0.00041376895778
class,-0.000352731699677,0.000554377169302,0.000907108868978
each,-0.00034913939993,0.000733025566571,0.0010821649665
item,-0.000343709635907,0.000324686372814,0.000668396008721
price,-0.000340784910123,0.0016007463533,0.00194153126343
to,-0.000339169496661,0.0262216147547,0.0265607842513
paid,-0.000327356736356,0.000516095369887,0.000843452106243
part,-0.000327235929522,0.000723100655611,0.00105033658513
know,-0.000323026914723,9.07420430571e-05,0.00041376895778
think,-0.0003216090703,9.21598874799e-05,0.00041376895778
economy,-0.000321494603906,0.00122218189243,0.00154367649633
at,-0.000317425417264,0.00315186815181,0.00346929356908
wanted,-0.000316083928898,3.40282661464e-05,0.000350112195044
warming,-0.000312148297663,5.38780880652e-05,0.000366026385728
lot,-0.000303323329093,4.67888659513e-05,0.000350112195044
owner,-0.000302102579869,0.000270808284749,0.000572910864618
kula,-0.00030095177857,1.41784442277e-06,0.000302369622993
center,-0.000300513069702,0.000192826841496,0.000493339911199
strike,-0.000297384908279,0.000323268528391,0.000620653436669
big,-0.000294987928301,0.000134695220163,0.000429683148463
no,-0.000293868896897,0.000931523785758,0.00122539268266
labor,-0.000292692666143,0.000518931058733,0.000811623724875
coin,-0.000291249392265,0.000377146616456,0.000668396008721
change,-0.000291007778597,0.000791157187904,0.0010821649665
always,-0.00028917031432,0.000204169596878,0.000493339911199
two,-0.000288979559562,0.000904584741725,0.00119356430129
traded,-0.000287898706187,0.000141784442277,0.000429683148463
stop,-0.000287409138409,4.67888659513e-05,0.00033419800436
try,-0.000284891351597,6.52208434473e-05,0.000350112195044
job,-0.000283842268118,0.000368639549919,0.000652481818037
politician,-0.000283473507174,6.66386878701e-05,0.000350112195044
small,-0.00028340355925,0.000560048546993,0.000843452106243
wheat,-0.000279684112229,2.26855107643e-05,0.000302369622993
building,-0.000279563305394,0.000229690796488,0.000509254101883
needed,-0.00027939163965,0.000150291508813,0.000429683148463
property,-0.000279175455437,0.000707504366961,0.000986679822398
food,-0.000275945576193,0.000265136907057,0.00054108248325
long,-0.00027548143787,0.000313343617432,0.000588825055302
marxist,-0.000271692042925,0.000269390440326,0.00054108248325
still,-0.000271227904602,0.0003175971507,0.000588825055302
buying,-0.000271030809403,9.49955763254e-05,0.000366026385728
gain,-0.000268684688335,0.000192826841496,0.000461511529831
energy,-0.000264825345465,0.000642283523514,0.000907108868978
too,-0.0002647490571,0.000212676663415,0.000477425720515
selling,-0.000259223915698,0.000154545042082,0.00041376895778
type,-0.00025898230203,0.00056855561353,0.000827537915559
him,-0.000255949517985,0.000348789728001,0.000604739245986
keep,-0.000255752422786,0.000126188153626,0.000381940576412
better,-0.000255606186497,0.000189991152651,0.000445597339147
cow,-0.000253209206519,1.41784442277e-06,0.000254627050941
she,-0.000252624261362,0.000256629840521,0.000509254101883
but,-0.000252001138177,0.00207147070166,0.00232347183984
else,-0.000251327223773,5.10423992196e-05,0.000302369622993
value,-0.000248548734279,0.00126329938069,0.00151184811496
valuable,-0.000247073690505,5.52959324879e-05,0.000302369622993
come,-0.000244899235181,0.000232526485334,0.000477425720515
nobel,-0.000243455961303,9.07420430571e-05,0.00033419800436
bob,-0.000240448606714,1.41784442277e-05,0.000254627050941
right,-0.000240086186211,0.0006351943014,0.000875280487611
prize,-0.000234948894767,9.92491095937e-05,0.00033419800436
address,-0.000234166854411,0.000131859531317,0.000366026385728
homeless,-0.000231941540177,2.26855107643e-05,0.000254627050941
president,-0.000231210358731,0.000341700505887,0.000572910864618
farm,-0.000231013263532,0.000119098931512,0.000350112195044
together,-0.000230867027243,0.000182901930537,0.00041376895778
poor,-0.00023040288892,0.000231108640911,0.000461511529831
factory,-0.000229277517076,0.000104920487285,0.00033419800436
out,-0.000227351015861,0.000791157187904,0.00101850820377
known,-0.000227007684373,0.000632358612554,0.000859366296927
leader,-0.000224267372906,0.000284986728976,0.000509254101883
china,-0.00022258248536,0.000557212858148,0.000779795343508
working,-0.000215149931758,0.000405503504911,0.000620653436669
even,-0.000214247084568,0.000645119212359,0.000859366296927
share,-0.000210260594423,0.000378564460879,0.000588825055302
find,-0.000207863614445,0.000189991152651,0.000397854767096
photo,-0.000206738242601,6.38029990245e-05,0.000270541241625
renewable,-0.000206299533733,0.000255211996098,0.000461511529831
shoe,-0.0002057845365,1.70141330732e-05,0.000222798669574
capitalist,-0.000205199591344,0.000272226129171,0.000477425720515
prisoner,-0.000203266749688,3.54461105692e-05,0.000238712860257
only,-0.00020222400665,0.00126188153626,0.00146410554291
than,-0.000201518254659,0.00172409881808,0.00192561707274
weather,-0.000198695314387,2.4103355187e-05,0.000222798669574
somebody,-0.000198377412353,8.5070665366e-06,0.00020688447889
us,-0.000194785112607,0.000187155463805,0.000381940576412
put,-0.000194467210573,0.000171559175155,0.000366026385728
communism,-0.00019114195395,7.9399287675e-05,0.000270541241625
power,-0.000189851256802,0.000796828565595,0.000986679822398
old,-0.000189577873238,0.000144620131122,0.00033419800436
quality,-0.000189113734916,0.000192826841496,0.000381940576412
live,-0.000188306265105,8.22349765205e-05,0.000270541241625
shelter,-0.000187670461038,5.10423992196e-05,0.000238712860257
famous,-0.000186888420682,8.36528209433e-05,0.000270541241625
sold,-0.000186131809781,0.000259465529366,0.000445597339147
your,-0.000183734829803,7.08922211384e-05,0.000254627050941
best,-0.000182342414835,0.000215512352261,0.000397854767096
valuation,-0.000180899140957,7.37279099839e-05,0.000254627050941
situation,-0.000180606668379,0.000201333908033,0.000381940576412
agree,-0.000180581238924,5.81316213335e-05,0.000238712860257
team,-0.000179481296535,7.51457544067e-05,0.000254627050941
city,-0.000177478506955,0.000331775594928,0.000509254101883
run,-0.0001774530775,0.000188573308228,0.000366026385728
marxism,-0.0001774530775,0.000188573308228,0.000366026385728
got,-0.000174274057166,3.26104217236e-05,0.00020688447889
using,-0.000172468362786,0.000511841836619,0.000684310199405
land,-0.00017073261633,0.000497663392391,0.000668396008721
studied,-0.000168138541153,8.64885097888e-05,0.000254627050941
writer,-0.000167820639119,7.08922211384e-05,0.000238712860257
name,-0.000167699832285,0.000277897506862,0.000445597339147
bottle,-0.000166866933019,2.4103355187e-05,0.000190970288206
richer,-0.000166866933019,2.4103355187e-05,0.000190970288206
cold,-0.000166084892663,5.67137769107e-05,0.000222798669574
wood,-0.000165302852307,8.93241986343e-05,0.000254627050941
sugar,-0.000163249203817,5.95494657562e-05,0.000222798669574
express,-0.000162982160694,0.000330357750505,0.000493339911199
delivery,-0.000160731417005,7.79814432522e-05,0.000238712860257
basic,-0.00015980314036,0.000174394864,0.00033419800436
powderly,-0.000159777710905,3.11925773009e-05,0.000190970288206
real,-0.000159218195203,0.000429606860098,0.000588825055302
nature,-0.000159021100004,0.000207005285724,0.000366026385728
stay,-0.000158677768516,4.82067103741e-05,0.00020688447889
jail,-0.000158041964449,1.70141330732e-05,0.000175056097522
might,-0.000157139117259,0.000256629840521,0.00041376895778
making,-0.00015699288097,0.000320432839545,0.000477425720515
oxygen,-0.000156624120026,1.8431977496e-05,0.000175056097522
welfare,-0.00015303182028,0.000197080374765,0.000350112195044
valley,-0.000152542252502,0.000102084798439,0.000254627050941
term,-0.000152256120365,0.00115270751571,0.00130496363607
theater,-0.000150952742335,2.4103355187e-05,0.000175056097522
aged,-0.000150952742335,2.4103355187e-05,0.000175056097522
car,-0.000149878229401,0.00018431977496,0.00033419800436
useful,-0.000149388661623,8.93241986343e-05,0.000238712860257
every,-0.000148632050722,0.000265136907057,0.00041376895778
hard,-0.0001479708172,9.07420430571e-05,0.000238712860257
decision,-0.000147385872044,0.000345954039155,0.000493339911199
went,-0.000146870874811,0.00010775617613,0.000254627050941
ecosystem,-0.000146578402233,0.000235362174179,0.000381940576412
steel,-0.000146235070744,7.65635988294e-05,0.000222798669574
thought,-0.000145478459843,0.000252376307253,0.000397854767096
constitutional,-0.000145306794099,0.000172977019578,0.000318283813677
intensity,-0.000144963462611,1.41784442277e-05,0.000159141906838
tell,-0.000144963462611,1.41784442277e-05,0.000159141906838
electricity,-0.000144670990032,0.000141784442277,0.000286455432309
solar,-0.000144670990032,0.000141784442277,0.000286455432309
everyone,-0.000143863520221,3.11925773009e-05,0.000175056097522
describe,-0.000143717283932,9.49955763254e-05,0.000238712860257
band,-0.000143545618188,1.55962886504e-05,0.000159141906838
produced,-0.000142960673031,0.000270808284749,0.00041376895778
island,-0.000141345733409,4.96245547969e-05,0.000190970288206
iron,-0.000141345733409,4.96245547969e-05,0.000190970288206
war,-0.000141129549196,0.000606837412944,0.00074796696214
once,-0.000141053260831,0.000177230552846,0.000318283813677
orange,-0.000141027831376,3.40282661464e-05,0.000175056097522
why,-0.000140881595087,9.78312651709e-05,0.000238712860257
simple,-0.000140881595087,9.78312651709e-05,0.000238712860257
book,-0.000140468315674,0.000432442548944,0.000572910864618
same,-0.00014034750884,0.000639447834668,0.000779795343508
rich,-0.00014024579102,6.66386878701e-05,0.00020688447889
karl,-0.000140099554731,0.000130441686895,0.000270541241625
japan,-0.000139953318441,0.000194244685919,0.00033419800436
until,-0.000139514609574,0.000385653682993,0.000525168292566
helped,-0.00013914584863,8.36528209433e-05,0.000222798669574
read,-0.000138827946597,6.80565322928e-05,0.00020688447889
organization,-0.000138808857583,0.000847870964815,0.000986679822398
before,-0.000137632626828,0.00043527823779,0.000572910864618
le,-0.000137486390539,0.000499081236814,0.000636567627353
changed,-0.000137410102174,6.94743767156e-05,0.00020688447889
immigration,-0.000137092200141,5.38780880652e-05,0.000190970288206
sure,-0.000136456396074,2.26855107643e-05,0.000159141906838
meant,-0.000135992257751,7.08922211384e-05,0.00020688447889
customer,-0.000135776073538,0.000628105079286,0.000763881152824
camus,-0.000135528119429,0.000119098931512,0.000254627050941
unsecured,-0.000135038551651,2.4103355187e-05,0.000159141906838
produce,-0.000133671566139,0.000311925773009,0.000445597339147
must,-0.000132940384693,0.000630940768131,0.000763881152824
bought,-0.000132838666873,5.81316213335e-05,0.000190970288206
machine,-0.000132228292261,0.000170141330732,0.000302369622993
mi,-0.000132228292261,0.000170141330732,0.000302369622993
hall,-0.000131884960772,1.13427553821e-05,0.000143227716154
carl,-0.000130785018383,2.83568884553e-05,0.000159141906838
