term,term_difference,en_tf,sm_tf
scientist,-0.000282852868648,6.89872551993e-05,0.000351840123848
us,-0.000279983484349,0.000693440858297,0.000973424342645
firewire,-0.000274551804526,0.000159384348219,0.000433936152746
tell,-0.000273670085606,5.47140299857e-05,0.000328384115591
off,-0.000273196018875,0.000172468137998,0.000445664156874
done,-0.000271865217144,0.000267622972756,0.0005394881899
web,-0.000264969906511,0.000509078365954,0.000774048272465
car,-0.00026415460213,6.42295134614e-05,0.000328384115591
programming,-0.00026359767416,0.00102648277995,0.00129008045411
know,-0.000262466116046,0.00010110201193,0.000363568127976
small,-0.000259546763908,0.00056141352507,0.000820960288978
input,-0.000256835192606,0.000587581104629,0.000844416297235
copy,-0.000256710273009,0.000177225879736,0.000433936152746
speed,-0.000256311158037,0.000541193122684,0.000797504280722
apple,-0.000255113813121,0.00163309485153,0.00188820866465
idea,-0.000253308316922,0.000168899831695,0.000422208148617
say,-0.000253116982787,9.87231410611e-05,0.000351840123848
every,-0.000252193833246,0.000416302402065,0.000668496235311
out,-0.000251719766516,0.000534056510077,0.000785776276593
show,-0.000251453480622,0.000217666684508,0.00046912016513
signal,-0.000250863031514,0.000511457236823,0.000762320268337
generation,-0.000250006296513,0.000488857963568,0.00073886426008
some,-0.00024994050971,0.00250614046043,0.00275608097014
think,-0.000249024641915,5.59034654201e-05,0.000304928107335
connected,-0.000246554372587,0.000316389825569,0.000562944198156
main,-0.000244865886503,0.000353262324038,0.000598128210541
macbook,-0.000235491769325,0.00026881240819,0.000504304177515
button,-0.000234468684107,0.00025810748928,0.000492576173387
number,-0.000233088542273,0.00186622419669,0.00209931273896
smaller,-0.000231399428453,0.000225992732549,0.000457392161002
better,-0.000229877292585,0.000250970876673,0.000480848169259
peripheral,-0.000227997472366,0.000217666684508,0.000445664156874
piece,-0.000226783053012,0.000136785074964,0.000363568127976
find,-0.000226475336498,0.000242644828632,0.00046912016513
unix,-0.000225144534767,0.00033779966339,0.000562944198156
mini,-0.000223098364331,0.000316389825569,0.0005394881899
software,-0.000221793174255,0.00217071966791,0.00239251284216
connect,-0.000220835875839,0.000142732252137,0.000363568127976
heuristic,-0.00022081089192,6.0661207158e-05,0.000281472099078
come,-0.000220694509542,0.00023669765146,0.000457392161002
programmer,-0.000218340622593,0.000321147567307,0.0005394881899
solve,-0.000217766620185,0.000110617495406,0.000328384115591
name,-0.000217392489133,0.000556655783332,0.000774048272465
field,-0.000216344419995,0.000463879819444,0.000680224239439
working,-0.000214913682586,0.000230750474287,0.000445664156874
else,-0.000214173329963,3.21147567307e-05,0.000246288086693
embedded,-0.000212227095204,0.000338989098824,0.000551216194028
pipeline,-0.000210962708011,9.39653993232e-05,0.000304928107335
letter,-0.00020589724976,0.000204582894729,0.000410480144489
drive,-0.000205074035896,0.000850446335647,0.00105552037154
much,-0.000203310598055,0.00064110569918,0.000844416297235
new,-0.000202845068543,0.00134525147639,0.00154809654493
microprocessor,-0.000198402952801,0.000153437171047,0.000351840123848
someone,-0.000196664498879,2.61675795584e-05,0.000222832078437
understand,-0.000194809662578,7.49344323717e-05,0.00026974409495
your,-0.000192929842359,4.16302402065e-05,0.000234560082565
making,-0.000191815358682,0.000289032810576,0.000480848169259
put,-0.000189552870191,0.000115375237144,0.000304928107335
just,-0.000189436487813,0.000291411681445,0.000480848169259
alphabet,-0.00018681631497,5.94717717236e-05,0.000246288086693
execution,-0.000185036430427,0.000354451759472,0.0005394881899
laptop,-0.000184129727587,0.00016771039626,0.000351840123848
easier,-0.000182416257584,0.000122511849751,0.000304928107335
tablet,-0.000181085455853,0.000217666684508,0.000398752140361
television,-0.000179205635633,0.000184362492343,0.000363568127976
named,-0.000178016200199,0.000185551927777,0.000363568127976
arduino,-0.000177300831494,6.89872551993e-05,0.000246288086693
changed,-0.000174946944544,0.000153437171047,0.000328384115591
o,-0.00017458135071,0.00118586712817,0.00136044847888
good,-0.000172069023026,0.00019149910495,0.000363568127976
set,-0.000171395712678,0.00132978881574,0.00150118452842
backing,-0.00017099596997,1.66520960826e-05,0.000187648066052
mostly,-0.000168808433236,8.92076575853e-05,0.000258016090822
stage,-0.000166429562367,9.15865284543e-05,0.000258016090822
let,-0.000164741076284,0.000128459026923,0.000293200103206
september,-0.00016443335977,0.000234318780591,0.000398752140361
horn,-0.000163859357363,2.37887086894e-05,0.000187648066052
together,-0.000163742974985,0.000199825152991,0.000363568127976
imac,-0.00016302760628,8.3260480413e-05,0.000246288086693
host,-0.00016210445674,0.000400839741417,0.000562944198156
up,-0.000161755309606,0.000928949074322,0.00109070438393
user,-0.000161556065988,0.0019494846771,0.00211104074309
irc,-0.00016117276998,0.000132027333226,0.000293200103206
http,-0.000159650634113,0.00015700547735,0.000316656111463
superscalar,-0.000159625650193,7.49344323717e-05,0.000234560082565
mathematics,-0.000158960249328,0.000122511849751,0.000281472099078
human,-0.000158868850869,0.000380619339031,0.0005394881899
beta,-0.000158768915192,5.23351591167e-05,0.000211104074309
closure,-0.000158461198678,0.000158194912785,0.000316656111463
seen,-0.000157604463677,0.00013559563953,0.000293200103206
disk,-0.000157563033057,0.000557845218767,0.000715408251824
bank,-0.000157413129541,6.54189488959e-05,0.000222832078437
buffer,-0.000152489037587,8.20710449785e-05,0.000234560082565
output,-0.000151923572398,0.000457932642271,0.000609856214669
important,-0.000151707254343,0.000305684906659,0.000457392161002
useful,-0.000150991885639,0.000189120234081,0.000340112119719
send,-0.000150966901719,0.000107049189102,0.000258016090822
mbit,-0.000148895747364,3.56830630341e-06,0.000152464053667
inch,-0.000148063996282,6.3040078027e-05,0.000211104074309
who,-0.000146284111739,0.000358020065776,0.000504304177515
touch,-0.000146234143901,0.000193877975819,0.000340112119719
minix,-0.000145851475629,5.35245945512e-05,0.00019937607018
now,-0.000145286010441,0.000429386191844,0.000574672202285
ilp,-0.000145161090844,1.90309669515e-05,0.000164192057796
linux,-0.000145094676305,0.00035920950121,0.000504304177515
electrical,-0.000144687024114,0.000136785074964,0.000281472099078
electricity,-0.000144138005626,8.3260480413e-06,0.000152464053667
true,-0.000143331238463,0.000149868864743,0.000293200103206
place,-0.000143023521949,0.000255728618411,0.000398752140361
long,-0.000142857171733,0.000267622972756,0.000410480144489
machine,-0.000142042495088,0.00149987808287,0.00164192057796
meaning,-0.000141975452812,0.000162952654523,0.000304928107335
first,-0.000141568428358,0.00161763219088,0.00175920061924
help,-0.000140786017378,0.000164142089957,0.000304928107335
task,-0.000139912835675,0.000645863440918,0.000785776276593
than,-0.000138765458598,0.00190190725972,0.00204067271832
amd,-0.000138215812373,9.63442701922e-05,0.000234560082565
amount,-0.000137600379346,0.000308063777528,0.000445664156874
bigger,-0.000135811957585,1.66520960826e-05,0.000152464053667
buy,-0.000135479257152,4.0440804772e-05,0.000175920061924
into,-0.000135263566833,0.00156529703176,0.0017005605986
once,-0.000135030174341,0.000240265957763,0.000375296132104
technique,-0.000133083939582,0.000547140299857,0.000680224239439
engineering,-0.000131486851957,0.000325905309045,0.000457392161002
calculation,-0.000131079199766,0.000103480882799,0.000234560082565
talk,-0.000130721515414,4.51985465099e-05,0.000175920061924
history,-0.000130297416523,0.00032709474448,0.000457392161002
term,-0.000130231001983,0.000667273278738,0.000797504280722
opcodes,-0.000129864780412,2.25992732549e-05,0.000152464053667
talking,-0.000128841695194,1.18943543447e-05,0.000140736049539
motherboard,-0.000128700328897,0.000105859753668,0.000234560082565
le,-0.000128658898277,0.000528109332905,0.000656768231182
ascii,-0.000128342644545,4.75774173788e-05,0.000175920061924
runtime,-0.000128009944112,7.13661260683e-05,0.00019937607018
quine,-0.000127818609976,1.18943543447e-06,0.000129008045411
elevator,-0.00012765225976,1.30837897792e-05,0.000140736049539
replaced,-0.000127369527166,0.000201014588426,0.000328384115591
found,-0.000127253144788,0.000377051032727,0.000504304177515
must,-0.000126829045896,0.000658947230697,0.000785776276593
truck,-0.000126629174542,2.37887086894e-06,0.000129008045411
own,-0.00012573100892,0.000402029176851,0.000527760185772
rlogin,-0.000125273388891,1.54626606481e-05,0.000140736049539
free,-0.000125206974352,0.000355641194907,0.000480848169259
light,-0.000125157006513,0.00019149910495,0.000316656111463
open,-0.000124874273919,0.000379429903596,0.000504304177515
battery,-0.000124657955864,0.000227182167984,0.000351840123848
service,-0.000123809758081,0.000790974563923,0.000914784322004
race,-0.000123584902807,5.23351591167e-05,0.000175920061924
october,-0.000123468520429,0.000228371603418,0.000351840123848
stored,-0.000123327154132,0.000322337002742,0.000445664156874
sure,-0.000122894518022,1.78415315171e-05,0.000140736049539
vehicle,-0.000122395467373,5.35245945512e-05,0.000175920061924
electronic,-0.000122112734778,0.000241455393198,0.000363568127976
writing,-0.000121921400643,0.000171278702564,0.000293200103206
worm,-0.000121538732371,3.09253212962e-05,0.000152464053667
go,-0.000121064665641,0.000148679429309,0.00026974409495
microarchitecture,-0.000120873331505,7.85027386751e-05,0.00019937607018
speaker,-0.000120706981289,9.03970930198e-05,0.000211104074309
processing,-0.000119476115234,0.000513836107691,0.000633312222926
stopped,-0.000119159861502,3.33041921652e-05,0.000152464053667
question,-0.000118685794772,0.000151058300178,0.00026974409495
exact,-0.000118660810853,6.89872551993e-05,0.000187648066052
move,-0.000118020393906,0.000198635717557,0.000316656111463
allows,-0.000116623177635,0.000633969086573,0.000750592264208
gpus,-0.000116614640417,4.75774173788e-05,0.000164192057796
turned,-0.000115258854766,6.0661207158e-05,0.000175920061924
byte,-0.000115192440227,0.000400839741417,0.000516032181643
assembler,-0.000114402119764,3.80619339031e-05,0.000152464053667
built,-0.000113953036954,0.000237887086894,0.000351840123848
storage,-0.000112863537196,0.000567360702243,0.000680224239439
convert,-0.00011271363368,7.49344323717e-05,0.000187648066052
fast,-0.000112405917167,0.00018079418604,0.000293200103206
might,-0.000110742415002,0.000299737729487,0.000410480144489
university,-0.00011038473065,0.000241455393198,0.000351840123848
