term,term_difference,en_tf,sm_tf
way,-0.000582675419145,0.000364129712778,0.000946805131924
atomic,-0.000582258842195,0.00088588835604,0.00146814719824
bismuth,-0.000582111371983,0.00023885257152,0.000820963943503
thallium,-0.00057531087176,0.00016175894613,0.00073706981789
mean,-0.000570934559576,0.00031594619691,0.000886880756485
hydroxide,-0.000566272802281,0.000560305455957,0.00112657825824
number,-0.000563218046266,0.00136634684284,0.00192956488911
there,-0.000554479108018,0.00106347902881,0.00161795813683
lead,-0.000553468459413,0.000992580426892,0.00154604888631
sulfide,-0.00055222520039,0.000460496744515,0.00101272194491
sulfur,-0.000536713505392,0.000649789128284,0.00118650263368
chlorine,-0.000533679278557,0.000538967041787,0.00107264632034
selenium,-0.00053008100456,0.000302867814031,0.000832948818591
example,-0.000525440147678,0.00142210205406,0.00194754220174
silver,-0.000521694403469,0.000538967041787,0.00106066144526
normally,-0.000504980879041,0.000154187250779,0.00065916812982
this,-0.000504714795789,0.00480458486804,0.00530929966382
making,-0.00050226440283,0.000318699540673,0.000820963943503
burn,-0.000492996003953,0.000154187250779,0.000647183254733
up,-0.000487883083175,0.000656672487694,0.00114455557087
periodic,-0.000482182933802,0.000260879321631,0.000743062255434
bromide,-0.000476798254034,0.000242294251225,0.000719092505258
sulfate,-0.00046391561402,0.000554798768429,0.00101871438245
base,-0.000462175199881,0.000526576994849,0.00098875219473
chemist,-0.000461208261889,0.000311816181264,0.000773024443153
one,-0.000459912539406,0.00212282804198,0.00258274058139
light,-0.000459907606133,0.000534837026141,0.000994744632274
cadmium,-0.000458052027295,0.0002250858527,0.000683137879995
table,-0.000457886308923,0.000393039822299,0.000850926131222
do,-0.000452257613636,0.000422638267761,0.000874895881398
iii,-0.000449382262113,0.000449483369459,0.000898865631573
zinc,-0.000445169387282,0.000537590369905,0.000982759757186
down,-0.0004373213709,0.000227839196464,0.000665160567364
reactive,-0.000437038206809,0.000216137485468,0.000653175692276
common,-0.00043528182553,0.000901031746742,0.00133631357227
i,-0.000431285222743,0.000371701408129,0.000802986630872
react,-0.00042962766779,0.000259502649749,0.000689130317539
reducing,-0.000429383652272,0.000307686165618,0.00073706981789
nitrogen,-0.000425327371732,0.000635334073524,0.00106066144526
yellow,-0.000415255472215,0.00018998071971,0.000605236191926
color,-0.000413996246053,0.000371013072188,0.00078500931824
turn,-0.000411044878404,0.000176214000891,0.000587258879294
sometimes,-0.000410998886771,0.00042194993182,0.000832948818591
break,-0.000409548479783,9.9808711442e-05,0.000509357191225
type,-0.00040706461399,0.000725506081792,0.00113257069578
fluoride,-0.000401237894818,0.000557552112193,0.000958790007011
hydrochloric,-0.000400395245605,0.000216825821408,0.000617221067013
iodide,-0.000400312386419,0.000300802806208,0.000701115192627
come,-0.00039816908145,0.0001830973603,0.000581266441751
red,-0.000395816347496,0.000377208095657,0.000773024443153
tin,-0.000382213066028,0.000324894564142,0.000707107630171
named,-0.00038128299559,0.000271892696687,0.000653175692276
safety,-0.000374926815789,0.000242294251225,0.000617221067013
bromine,-0.000373227831243,0.000172083985245,0.000545311816488
manganese,-0.000370957956475,0.000282217735802,0.000653175692276
oxygen,-0.000360246364903,0.0012816815221,0.00164192788701
phosphorus,-0.000354193878373,0.000346921314254,0.000701115192627
too,-0.00035132308889,0.000170018977422,0.000521342066312
scientist,-0.000338405862344,0.000218890829231,0.000557296691575
other,-0.000337899954381,0.00292198606946,0.00325988602384
known,-0.000337768451309,0.00156183425008,0.00189960270139
we,-0.000337153479241,9.43020239142e-05,0.000431455503155
trioxide,-0.0003356547996,0.00011977045373,0.00045542525333
part,-0.000334183863432,0.000714492706737,0.00104867657017
nickel,-0.000331520221914,0.000327647907906,0.00065916812982
gas,-0.000317120654099,0.00148061060905,0.00179773126315
solvent,-0.000316413698765,0.000504550244738,0.000820963943503
nitrate,-0.000315766792417,0.000463250088279,0.000779016880697
lot,-0.000313752338268,1.58317266425e-05,0.00032958406491
most,-0.000305607842908,0.00209735961216,0.00240296745507
organic,-0.000301261183984,0.000927188512499,0.00122844969648
body,-0.000300623401716,0.000478393478981,0.000779016880697
will,-0.000297455762022,0.000901031746742,0.00119848750876
fluorine,-0.000297269143237,0.000194110735356,0.000491379878593
that,-0.000296667432434,0.00717590218471,0.00747256961714
kill,-0.000295733596043,5.78202190423e-05,0.000353553815085
out,-0.000293456878215,0.000473575127394,0.000767032005609
bond,-0.000287888231914,0.00143793378071,0.00172582201262
explosive,-0.000285645729386,0.000325582900083,0.00061122862947
certain,-0.000285523721627,0.000349674658017,0.000635198379645
so,-0.000285028847531,0.000751662847549,0.00103669169508
special,-0.000284071033619,0.000129407156904,0.000413478190524
much,-0.000274666940864,0.000600228940534,0.000874895881398
earth,-0.000272235909764,0.00067456922216,0.000946805131924
what,-0.000270465471132,0.000178967344655,0.000449432815786
weak,-0.000270140877448,0.000209254126058,0.000479395003506
little,-0.000265080791363,0.000160382274248,0.000425463065611
name,-0.000263734143974,0.000629139050055,0.000892873194029
rare,-0.000260865635511,0.000350362993958,0.00061122862947
tellurium,-0.000259818119353,0.000117705445907,0.000377523565261
rock,-0.000258358588285,0.000203059102589,0.000461417690874
put,-0.000257713962957,5.98852268652e-05,0.000317599189822
go,-0.000257389369273,9.01720082683e-05,0.000347561377542
dry,-0.000254350580398,0.0001830973603,0.000437447940699
work,-0.000253008495049,0.000448106697578,0.000701115192627
you,-0.000250183697199,2.54684298162e-05,0.000275652127016
cobalt,-0.000245887963182,0.000197552415061,0.000443440378243
hot,-0.000243661799027,0.000163823953953,0.00040748575298
change,-0.000243166924931,0.000565812143485,0.000808979068416
help,-0.000242690298995,0.000152810578897,0.000395500877892
kind,-0.000240180970749,0.000107380406793,0.000347561377542
chromium,-0.000238313986811,0.000306997829677,0.000545311816488
amount,-0.00023720907392,0.00082944480888,0.0010666538828
into,-0.000235609286933,0.00175387997762,0.00198948926455
supramolecular,-0.000235242892423,3.4416797049e-05,0.000269659689472
carbonate,-0.000235114041604,0.000364129712778,0.000599243754382
mass,-0.000234172566065,0.000820496441647,0.00105466900771
add,-0.000233946798707,5.36902033964e-05,0.000287637002103
happens,-0.00022993879082,3.3728461108e-05,0.000263667251928
reacted,-0.000226982861131,4.26768283407e-05,0.000269659689472
place,-0.000226775713166,0.000252619290339,0.000479395003506
though,-0.000223980939809,0.000297361126503,0.000521342066312
look,-0.000223663189185,2.20267501113e-05,0.000245689939297
melt,-0.000222689408133,0.000112887094321,0.000335576502454
word,-0.000222362533429,0.000245047594989,0.000467410128418
need,-0.000221229877065,0.000198240751002,0.000419470628067
stop,-0.00020941072035,3.02867814031e-05,0.000239697501753
take,-0.00020819064276,0.000271204360746,0.000479395003506
blue,-0.000206613665973,0.000176902336832,0.000383516002804
green,-0.000203494298932,0.000251930954398,0.00045542525333
mixed,-0.000203171986268,0.000180344016537,0.000383516002804
black,-0.000202483650327,0.000181032352478,0.000383516002804
another,-0.000199762612076,0.000549292080901,0.000749054692977
something,-0.000198316767128,2.34034219933e-05,0.000221720189121
telluride,-0.000197911595278,3.57934689309e-05,0.000233705064209
iv,-0.000196410634617,0.000163135618012,0.000359546252629
idea,-0.000193334978189,9.43020239142e-05,0.000287637002103
hydrofluoric,-0.000192768650007,7.08986019209e-05,0.000263667251928
occurrence,-0.000187989446993,0.000135602180373,0.000323591627366
chromate,-0.000186087876522,7.15869378618e-05,0.000257674814384
radioactive,-0.000185028955264,0.000348297986136,0.0005333269414
crystalline,-0.000183979158086,0.000217514157349,0.000401493315436
smell,-0.000183131946833,8.05353050946e-05,0.000263667251928
skin,-0.00018239990028,0.0002250858527,0.00040748575298
dissolved,-0.00018199472843,0.000237475899638,0.000419470628067
away,-0.000181957860877,7.57169535077e-05,0.000257674814384
two,-0.00018103272371,0.00161070610189,0.0017917388256
dissolving,-0.000179892853054,7.77819613307e-05,0.000257674814384
say,-0.000179245946706,3.64818048719e-05,0.000215727751578
move,-0.000179204517113,7.84702972716e-05,0.000257674814384
electricity,-0.000178596759338,9.70553676781e-05,0.000275652127016
nobel,-0.000177098079697,0.000122523797494,0.000299621877191
neutron,-0.000176442049269,0.000488718518095,0.000665160567364
main,-0.000175311673925,0.000340037954844,0.000515349628768
shiny,-0.000174063852862,1.17017109966e-05,0.000185765563858
poisonous,-0.000173253509162,3.64818048719e-05,0.000209735314034
medicine,-0.000172318876683,0.000187227375946,0.000359546252629
aluminium,-0.000171623697682,0.000493536869682,0.000665160567364
magnet,-0.00017066132173,7.50286175667e-05,0.000245689939297
he,-0.000170523346831,0.000812236410356,0.000982759757186
gold,-0.000167093072226,0.000306309493736,0.000473402565962
hard,-0.000165679532791,0.000145927219488,0.000311606752279
filter,-0.000165357220127,7.43402816258e-05,0.000239697501753
orbitals,-0.000164422587648,0.0002250858527,0.000389508440348
basic,-0.000161264072034,0.000240229243402,0.000401493315436
bad,-0.000160013969951,1.37667188196e-05,0.000173780688771
conjugated,-0.000159486790342,5.02485236915e-05,0.000209735314034
powerful,-0.000157177767001,0.000100497047383,0.000257674814384
same,-0.000157164080881,0.000711739362973,0.000868903443854
gray,-0.000157138618428,4.06118205178e-05,0.000197750438946
dangerous,-0.000156975181076,0.000106692070852,0.000263667251928
piece,-0.000156814024744,7.08986019209e-05,0.000227712626665
inside,-0.000155962251451,0.000137667188196,0.000293629439647
cleaning,-0.000155315345103,9.63670317371e-05,0.00025168237684
similar,-0.000152872908903,0.000680075909688,0.000832948818591
glue,-0.000152320266841,4.54301721046e-05,0.000197750438946
soft,-0.000149969813907,0.000137667188196,0.000287637002103
mix,-0.000149647501243,6.6080250334e-05,0.000215727751578
with,-0.000148026388988,0.0091762064292,0.00932423281818
bronze,-0.000147013884219,0.000146615555429,0.000293629439647
poison,-0.00014689415748,6.88335940979e-05,0.000215727751578
prize,-0.000146772149721,9.29253520322e-05,0.000239697501753
changed,-0.000145436907432,5.23135315144e-05,0.000197750438946
mixture,-0.000145181486814,0.000609865643708,0.000755047130521
ice,-0.000145149181301,0.000244359259048,0.000389508440348
again,-0.000143816220032,0.000101873719265,0.000245689939297
brown,-0.000143735641866,8.39769847995e-05,0.000227712626665
quark,-0.000143413329202,1.23900469376e-05,0.000155803376139
chlorate,-0.000143411048182,0.000114263766203,0.000257674814384
added,-0.000142718150201,0.000318699540673,0.000461417690874
mo,-0.000141509477711,5.02485236915e-05,0.000191758001402
barium,-0.000140696852991,0.000176902336832,0.000317599189822
dye,-0.000140616274825,0.000159005602366,0.000299621877191
corrosive,-0.000140171954402,0.000111510422439,0.00025168237684
just,-0.000137782352895,0.000143862211665,0.00028164456456
selenide,-0.000137298883899,3.64818048719e-05,0.000173780688771
food,-0.000136274549174,0.000576825518541,0.000713100067715
bromate,-0.000136124797942,3.1663453285e-05,0.000167788251227
someone,-0.00013555846976,8.26003129175e-06,0.000143818501052
enough,-0.00013555390772,0.000212007469822,0.000347561377542
drink,-0.000135111868317,6.26385706291e-05,0.000197750438946
stronger,-0.000135070438724,0.000104627063029,0.000239697501753
bright,-0.000134909282392,6.88335940979e-05,0.00020374287649
ammonia,-0.000133645494189,0.000453613385105,0.000587258879294
pure,-0.000132510556805,0.000508680260384,0.000641190817189
fire,-0.000128589970144,0.000200994094766,0.00032958406491
sulfuric,-0.000127938501756,0.000363441376837,0.000491379878593
aromatic,-0.000127498743373,0.00011219875838,0.000239697501753
acidic,-0.000127213298262,0.000202370766648,0.00032958406491
physical,-0.000127128158056,0.000388221470712,0.000515349628768
start,-0.000126041493325,9.56786957961e-05,0.000221720189121
unstable,-0.000125067712273,0.000186539040005,0.000311606752279
permanganate,-0.000123329579154,5.64435471603e-05,0.000179773126315
machine,-0.000122316649529,8.74186645044e-05,0.000209735314034
why,-0.000122236071363,6.95219300389e-05,0.000191758001402
pentafluoride,-0.000122074915031,3.3728461108e-05,0.000155803376139
done,-0.000119724462097,0.000125965477199,0.000245689939297
trifluoride,-0.000119604735358,4.81835158686e-05,0.000167788251227
clothing,-0.000118835821251,3.09751173441e-05,0.000149810938595
placed,-0.000118752962065,0.000114952102144,0.000233705064209
know,-0.000117661735294,2.61567657572e-05,0.000143818501052
tell,-0.000116892821187,8.94836723273e-06,0.00012584118842
eaten,-0.000116001899322,1.58317266425e-05,0.000131833625964
usually,-0.000115905354015,0.000711051027032,0.000826956381047
electrolysis,-0.000115553016859,0.000172083985245,0.000287637002103
said,-0.00011502811827,0.000106692070852,0.000221720189121
pi,-0.000114583797847,5.91968909242e-05,0.000173780688771
smaller,-0.000113771173127,0.000185850704064,0.000299621877191
